sku_id,style_id,style_color_size,category,subcategory,color,size,season,lifecycle_status,unit_cost,selling_price,gross_margin_pct,pack_multiple,min_presentation_qty,replenishable_flag
SKU001099,STY0110,STY0110-Navy-43,Shoes,Basketball Shoes,Navy,43,SS26,Active,65.27,129.99,0.498,1,1,1
SKU001100,STY0110,STY0110-Navy-44,Shoes,Basketball Shoes,Navy,44,SS26,Active,52.23,109.99,0.525,4,2,1
SKU001101,STY0111,STY0111-White-40,Shoes,Running Shoes,White,40,Core,Active,56.35,109.99,0.488,4,2,1
SKU001102,STY0111,STY0111-White-41,Shoes,Running Shoes,White,41,Core,Active,58.89,109.99,0.465,2,2,1
SKU001103,STY0111,STY0111-White-42,Shoes,Running Shoes,White,42,Core,Active,57.42,129.99,0.558,1,1,1
SKU001104,STY0111,STY0111-White-43,Shoes,Running Shoes,White,43,Core,Active,45.54,89.99,0.494,4,1,1
SKU001105,STY0111,STY0111-White-44,Shoes,Running Shoes,White,44,Core,Active,39.75,89.99,0.558,1,1,1
SKU001106,STY0111,STY0111-Orange-40,Shoes,Running Shoes,Orange,40,Core,Active,43.34,79.99,0.458,2,1,1
SKU001107,STY0111,STY0111-Orange-41,Shoes,Running Shoes,Orange,41,Core,Active,41.61,79.99,0.48,4,1,1
SKU001108,STY0111,STY0111-Orange-42,Shoes,Running Shoes,Orange,42,Core,Active,36.32,79.99,0.546,1,1,1
SKU001109,STY0111,STY0111-Orange-43,Shoes,Running Shoes,Orange,43,Core,Active,59.82,129.99,0.54,1,2,1
SKU001110,STY0111,STY0111-Orange-44,Shoes,Running Shoes,Orange,44,Core,Active,65.18,129.99,0.499,1,1,1
SKU001111,STY0112,STY0112-Black-40,Shoes,Running Shoes,Black,40,Core,Markdown,62.49,129.99,0.519,4,2,1
SKU001112,STY0112,STY0112-Black-41,Shoes,Running Shoes,Black,41,Core,Markdown,71.67,149.99,0.522,4,1,1
SKU001113,STY0112,STY0112-Black-42,Shoes,Running Shoes,Black,42,Core,Markdown,74.65,149.99,0.502,4,2,1
SKU001114,STY0112,STY0112-Black-43,Shoes,Running Shoes,Black,43,Core,Markdown,75.47,149.99,0.497,4,2,1
SKU001115,STY0112,STY0112-Black-44,Shoes,Running Shoes,Black,44,Core,Markdown,53.08,109.99,0.517,1,1,1
SKU001116,STY0112,STY0112-Grey-40,Shoes,Running Shoes,Grey,40,Core,Markdown,59.8,129.99,0.54,2,2,1
SKU001117,STY0112,STY0112-Grey-41,Shoes,Running Shoes,Grey,41,Core,Markdown,41.35,89.99,0.541,1,1,1
SKU001118,STY0112,STY0112-Grey-42,Shoes,Running Shoes,Grey,42,Core,Markdown,50.3,109.99,0.543,4,1,1
SKU001119,STY0112,STY0112-Grey-43,Shoes,Running Shoes,Grey,43,Core,Markdown,70.6,129.99,0.457,2,2,1
SKU001120,STY0112,STY0112-Grey-44,Shoes,Running Shoes,Grey,44,Core,Markdown,41.56,79.99,0.48,2,1,1
SKU001121,STY0113,STY0113-Grey-40,Shoes,Running Shoes,Grey,40,Core,Active,58.82,129.99,0.548,4,2,1
SKU001122,STY0113,STY0113-Grey-41,Shoes,Running Shoes,Grey,41,Core,Active,58.32,129.99,0.551,1,2,1
SKU001123,STY0113,STY0113-Grey-42,Shoes,Running Shoes,Grey,42,Core,Active,43.84,89.99,0.513,4,2,1
SKU001124,STY0113,STY0113-Grey-43,Shoes,Running Shoes,Grey,43,Core,Active,55.47,109.99,0.496,4,2,1
SKU001125,STY0113,STY0113-Grey-44,Shoes,Running Shoes,Grey,44,Core,Active,57.77,129.99,0.556,1,1,1
SKU001126,STY0113,STY0113-White-40,Shoes,Running Shoes,White,40,Core,Active,41.18,89.99,0.542,4,2,1
SKU001127,STY0113,STY0113-White-41,Shoes,Running Shoes,White,41,Core,Active,71.82,149.99,0.521,4,2,1
SKU001128,STY0113,STY0113-White-42,Shoes,Running Shoes,White,42,Core,Active,41.55,89.99,0.538,1,1,1
SKU001129,STY0113,STY0113-White-43,Shoes,Running Shoes,White,43,Core,Active,63.43,149.99,0.577,1,2,1
SKU001130,STY0113,STY0113-White-44,Shoes,Running Shoes,White,44,Core,Active,47.98,109.99,0.564,2,1,1
SKU001131,STY0114,STY0114-White-40,Shoes,Training Shoes,White,40,Core,Active,59.86,129.99,0.54,2,2,1
SKU001132,STY0114,STY0114-White-41,Shoes,Training Shoes,White,41,Core,Active,66.37,129.99,0.489,1,2,1
SKU001133,STY0114,STY0114-White-42,Shoes,Training Shoes,White,42,Core,Active,42.37,79.99,0.47,1,1,1
SKU001134,STY0114,STY0114-White-43,Shoes,Training Shoes,White,43,Core,Active,57.29,109.99,0.479,1,2,1
SKU001135,STY0114,STY0114-White-44,Shoes,Training Shoes,White,44,Core,Active,40.04,89.99,0.555,2,2,1
SKU001136,STY0114,STY0114-Orange-40,Shoes,Training Shoes,Orange,40,Core,Active,34.86,79.99,0.564,4,1,1
SKU001137,STY0114,STY0114-Orange-41,Shoes,Training Shoes,Orange,41,Core,Active,67.63,129.99,0.48,2,1,1
SKU001138,STY0114,STY0114-Orange-42,Shoes,Training Shoes,Orange,42,Core,Active,35.67,79.99,0.554,4,1,1
SKU001139,STY0114,STY0114-Orange-43,Shoes,Training Shoes,Orange,43,Core,Active,75.98,149.99,0.493,1,2,1
SKU001140,STY0114,STY0114-Orange-44,Shoes,Training Shoes,Orange,44,Core,Active,66.11,129.99,0.491,2,2,1
SKU001141,STY0115,STY0115-Black-40,Shoes,Training Shoes,Black,40,FW26,Active,53.08,109.99,0.517,2,1,1
SKU001142,STY0115,STY0115-Black-41,Shoes,Training Shoes,Black,41,FW26,Active,58.89,109.99,0.465,4,1,1
SKU001143,STY0115,STY0115-Black-42,Shoes,Training Shoes,Black,42,FW26,Active,36.05,79.99,0.549,2,2,1
SKU001144,STY0115,STY0115-Black-43,Shoes,Training Shoes,Black,43,FW26,Active,35.34,79.99,0.558,2,1,1
SKU001145,STY0115,STY0115-Black-44,Shoes,Training Shoes,Black,44,FW26,Active,67.93,129.99,0.477,1,1,1
SKU001146,STY0115,STY0115-Grey-40,Shoes,Training Shoes,Grey,40,FW26,Active,78.27,149.99,0.478,2,1,1
SKU001147,STY0115,STY0115-Grey-41,Shoes,Training Shoes,Grey,41,FW26,Active,57.22,109.99,0.48,1,1,1
SKU001148,STY0115,STY0115-Grey-42,Shoes,Training Shoes,Grey,42,FW26,Active,56.14,129.99,0.568,4,2,1
SKU001149,STY0115,STY0115-Grey-43,Shoes,Training Shoes,Grey,43,FW26,Active,34.22,79.99,0.572,4,1,1
SKU001150,STY0115,STY0115-Grey-44,Shoes,Training Shoes,Grey,44,FW26,Active,78.43,149.99,0.477,1,2,1
SKU001151,STY0116,STY0116-Grey-40,Shoes,Training Shoes,Grey,40,SS26,Active,66.99,129.99,0.485,1,2,1
SKU001152,STY0116,STY0116-Grey-41,Shoes,Training Shoes,Grey,41,SS26,Active,56.55,109.99,0.486,2,1,1
SKU001153,STY0116,STY0116-Grey-42,Shoes,Training Shoes,Grey,42,SS26,Active,66.54,129.99,0.488,4,2,1
SKU001154,STY0116,STY0116-Grey-43,Shoes,Training Shoes,Grey,43,SS26,Active,76.59,149.99,0.489,1,1,1
SKU001155,STY0116,STY0116-Grey-44,Shoes,Training Shoes,Grey,44,SS26,Active,69.77,149.99,0.535,4,2,1
SKU001156,STY0116,STY0116-Green-40,Shoes,Training Shoes,Green,40,SS26,Active,58.6,109.99,0.467,4,1,1
SKU001157,STY0116,STY0116-Green-41,Shoes,Training Shoes,Green,41,SS26,Active,39.12,79.99,0.511,2,2,1
SKU001158,STY0116,STY0116-Green-42,Shoes,Training Shoes,Green,42,SS26,Active,53.94,109.99,0.51,2,1,1
SKU001159,STY0116,STY0116-Green-43,Shoes,Training Shoes,Green,43,SS26,Active,70.39,149.99,0.531,1,1,1
SKU001160,STY0116,STY0116-Green-44,Shoes,Training Shoes,Green,44,SS26,Active,79.7,149.99,0.469,4,1,1
SKU001161,STY0117,STY0117-White-40,Shoes,Football Boots,White,40,FW26,Active,43.93,89.99,0.512,2,1,1
SKU001162,STY0117,STY0117-White-41,Shoes,Football Boots,White,41,FW26,Active,68.52,149.99,0.543,2,2,1
SKU001163,STY0117,STY0117-White-42,Shoes,Football Boots,White,42,FW26,Active,34.6,79.99,0.567,4,1,1
SKU001164,STY0117,STY0117-White-43,Shoes,Football Boots,White,43,FW26,Active,42.28,79.99,0.471,1,1,1
SKU001165,STY0117,STY0117-White-44,Shoes,Football Boots,White,44,FW26,Active,35.7,79.99,0.554,2,1,1
SKU001166,STY0117,STY0117-Grey-40,Shoes,Football Boots,Grey,40,FW26,Active,33.93,79.99,0.576,4,2,1
SKU001167,STY0117,STY0117-Grey-41,Shoes,Football Boots,Grey,41,FW26,Active,63.48,129.99,0.512,4,2,1
SKU001168,STY0117,STY0117-Grey-42,Shoes,Football Boots,Grey,42,FW26,Active,37.41,79.99,0.532,4,1,1
SKU001169,STY0117,STY0117-Grey-43,Shoes,Football Boots,Grey,43,FW26,Active,43.27,79.99,0.459,1,2,1
SKU001170,STY0117,STY0117-Grey-44,Shoes,Football Boots,Grey,44,FW26,Active,38.46,79.99,0.519,4,1,1
SKU001171,STY0118,STY0118-Blue-40,Shoes,Football Boots,Blue,40,Core,Active,68.18,149.99,0.545,1,1,1
SKU001172,STY0118,STY0118-Blue-41,Shoes,Football Boots,Blue,41,Core,Active,47.31,109.99,0.57,1,1,1
SKU001173,STY0118,STY0118-Blue-42,Shoes,Football Boots,Blue,42,Core,Active,41.14,79.99,0.486,4,2,1
SKU001174,STY0118,STY0118-Blue-43,Shoes,Football Boots,Blue,43,Core,Active,40.06,89.99,0.555,4,1,1
SKU001175,STY0118,STY0118-Blue-44,Shoes,Football Boots,Blue,44,Core,Active,75.19,149.99,0.499,1,2,1
SKU001176,STY0118,STY0118-Orange-40,Shoes,Football Boots,Orange,40,Core,Active,41.56,79.99,0.48,4,2,1
SKU001177,STY0118,STY0118-Orange-41,Shoes,Football Boots,Orange,41,Core,Active,66.47,129.99,0.489,2,1,1
SKU001178,STY0118,STY0118-Orange-42,Shoes,Football Boots,Orange,42,Core,Active,47.07,89.99,0.477,4,2,1
SKU001179,STY0118,STY0118-Orange-43,Shoes,Football Boots,Orange,43,Core,Active,69.58,149.99,0.536,1,2,1
SKU001180,STY0118,STY0118-Orange-44,Shoes,Football Boots,Orange,44,Core,Active,59.1,109.99,0.463,4,2,1
SKU001181,STY0119,STY0119-Blue-40,Shoes,Football Boots,Blue,40,SS26,Active,54.9,109.99,0.501,4,1,1
SKU001182,STY0119,STY0119-Blue-41,Shoes,Football Boots,Blue,41,SS26,Active,67.54,129.99,0.48,4,2,1
SKU001183,STY0119,STY0119-Blue-42,Shoes,Football Boots,Blue,42,SS26,Active,59.95,109.99,0.455,2,2,1
SKU001184,STY0119,STY0119-Blue-43,Shoes,Football Boots,Blue,43,SS26,Active,41.15,79.99,0.486,2,1,1
SKU001185,STY0119,STY0119-Blue-44,Shoes,Football Boots,Blue,44,SS26,Active,65.63,149.99,0.562,2,1,1
SKU001186,STY0119,STY0119-Orange-40,Shoes,Football Boots,Orange,40,SS26,Active,60.27,109.99,0.452,1,2,1
SKU001187,STY0119,STY0119-Orange-41,Shoes,Football Boots,Orange,41,SS26,Active,41.62,79.99,0.48,4,2,1
SKU001188,STY0119,STY0119-Orange-42,Shoes,Football Boots,Orange,42,SS26,Active,72.96,149.99,0.514,4,1,1
SKU001189,STY0119,STY0119-Orange-43,Shoes,Football Boots,Orange,43,SS26,Active,33.99,79.99,0.575,2,1,1
SKU001190,STY0119,STY0119-Orange-44,Shoes,Football Boots,Orange,44,SS26,Active,40.9,89.99,0.546,4,1,1
SKU001191,STY0120,STY0120-Green-40,Shoes,Training Shoes,Green,40,Core,Active,80.89,149.99,0.461,4,1,1
SKU001192,STY0120,STY0120-Green-41,Shoes,Training Shoes,Green,41,Core,Active,57.53,109.99,0.477,1,2,1
SKU001193,STY0120,STY0120-Green-42,Shoes,Training Shoes,Green,42,Core,Active,78.98,149.99,0.473,1,2,1
SKU001194,STY0120,STY0120-Green-43,Shoes,Training Shoes,Green,43,Core,Active,41.2,79.99,0.485,4,2,1
SKU001195,STY0120,STY0120-Green-44,Shoes,Training Shoes,Green,44,Core,Active,41.71,79.99,0.479,2,2,1
SKU001196,STY0120,STY0120-Blue-40,Shoes,Training Shoes,Blue,40,Core,Active,61.63,129.99,0.526,1,1,1
SKU001197,STY0120,STY0120-Blue-41,Shoes,Training Shoes,Blue,41,Core,Active,81.1,149.99,0.459,4,2,1
SKU001198,STY0120,STY0120-Blue-42,Shoes,Training Shoes,Blue,42,Core,Active,36.77,79.99,0.54,1,2,1
SKU001199,STY0120,STY0120-Blue-43,Shoes,Training Shoes,Blue,43,Core,Active,74.01,149.99,0.507,2,1,1
SKU001200,STY0120,STY0120-Blue-44,Shoes,Training Shoes,Blue,44,Core,Active,38.39,89.99,0.573,4,2,1
